"i","asc1","desc1","asc2","desc2","tran12","tran21","p"
51,0.395649594302037,2.54853989160887,1.24203208412588,0.83925798530475,0.287252580652585,0.426329022349105,-208.736206611846
52,0.594774018795751,2.82535316779247,1.46315925499419,0.719370949250104,0.216193978092533,0.373961272591401,-208.822514311506
53,0.215171777686799,1.31188362540827,1.20043856192076,0.88402268378346,0.434831693525625,0.449797356600134,-208.418006666915
54,0.175353822722507,1.28680468524039,1.74163483467443,1.41322156351232,0.558152564477792,0.622550457118213,-212.810519526433
55,0.142507405550686,1.79294139859692,2.18386683306824,0.355257451204712,0.785077918902716,0.484235249160944,-212.551576832172
56,0.207481718346313,0.823198016468303,1.73020207802018,0.854485455068483,0.856346071812368,0.448151442666231,-209.501865433282
57,0.668011172442781,3.12038590879914,1.73651243597185,0.752055347826069,0.514636228407807,0.33995593386184,-210.242512706335
58,0.665234004051529,0.321326905802857,1.59103078654073,0.77009322296286,0.953163307848777,0.379954804320027,-210.53724281258
59,0.068097924362016,0.63891458501118,1.70992604661215,0.886136064740322,1.13221651436279,0.311674463486444,-210.231970787554
60,0.505233045667135,0.464345868599575,1.98729070695963,0.535707065503267,1.39204240572593,0.551737467767023,-212.526713742676
61,0.98962600720985,1.84981344322803,1.4154912828641,0.940503351471263,1.50542848581288,0.24336475013479,-211.445461507058
62,1.78737232823841,1.95676461846432,1.18964118009837,0.677270260886447,2.11351342359918,0.793963205601981,-213.863213243267
63,2.42356965330212,2.54816046889822,1.5166445957207,0.864707963652869,0.843826184030789,0.80166642734343,-214.793828108242
64,0.187306777953226,1.34681046930763,1.33150419520632,0.606820413917018,1.15409072665196,0.853804095581975,-212.570450890663
65,0.201985432714818,1.30047269557429,1.14191271120437,1.03063321053328,2.8758376666543,0.291107291395598,-212.241459176718
66,0.473335298225241,0.642633105071243,1.32015123145976,0.894403037745668,2.37510440458155,0.478177358105564,-210.78718541062
67,1.1776360413041,2.18842107943158,1.04279365970306,0.901132957392393,0.369662022305743,0.360053208053539,-209.729966627461
68,1.99043773403168,2.52064484741507,1.46048644551741,0.99190790004326,2.02276235211401,0.538699660235765,-212.870199575121
69,3.10648444870704,1.00781390955332,1.80642689608816,0.856713166970405,0.736018555956227,0.50224411447079,-213.42768732631
70,3.03047865662257,1.97810802567583,1.19785883977758,1.00994228336387,1.12185898289728,0.276700045131535,-213.319732727228
71,1.59579789748366,2.58955886350778,0.996960578415574,0.759097732454002,1.71459376396661,0.517391742290664,-212.413740485985
72,1.98727120738821,1.27695812301307,2.02807472446649,0.479042778992376,0.891411835543378,0.594238645280416,-213.654435869792
73,0.407498384432435,2.99410302934797,1.44129461991592,0.502513016882673,0.601883889532977,0.426381129047958,-209.870806340054
74,1.19401211641208,0.640771635763318,1.19286490720988,0.499212515376816,0.352563790555187,0.289053009981038,-210.753737012835
75,0.618320977908606,0.76392651772,1.67170260686612,0.980189941973977,0.88698975214207,0.445172421710653,-210.053637701779
76,0.0194505960632634,1.45662400154478,1.45619170994021,0.712245952265603,2.19739505776977,0.444642646611644,-209.844531974131
77,0.743730266025386,3.13054929924281,1.58358352320013,0.533617426316205,0.442450128873588,0.490616128718667,-210.363837962467
78,1.27203212229663,2.59943717038925,1.31146085980511,0.520811607533785,0.262499128746765,0.447806720487898,-209.954026562121
79,2.83893927698968,0.630540286550157,1.53995667954223,0.45948031431648,0.0211533965623888,0.574371288899848,-213.344720119625
80,2.48139870822183,1.10099368164829,1.3626463398826,1.10113849007877,0.858803253645538,0.648744742852803,-213.215929482048
81,3.34670908988366,2.32195291128441,1.11947130832659,0.558911585431711,2.50483613837342,0.430365402024751,-215.084980107571
82,2.65286021525739,1.34333159992751,1.84375979695663,0.396993125154201,0.851302035079579,0.418701895472497,-213.419601442204
83,0.0720059484661252,2.44509169117141,1.74033077549542,0.416805302731798,0.1888175465015,0.474880431096001,-210.059144295565
84,2.9501479390253,1.27700683752897,1.28092585272476,0.668190285748324,2.28649531546819,0.468754337908741,-213.425350080287
85,0.500849140453666,2.15767317429291,1.45763934458888,0.766193837236556,1.62586796981747,0.502313187877176,-209.991663678991
86,0.494174349905948,2.2763281940422,1.49715577153166,0.72776995992498,0.470993091090303,0.547413227532243,-209.349759594679
87,0.277282600296101,1.20110280129278,2.00903446318223,0.567215455300157,0.853988116862474,0.311730005960264,-210.698483305054
88,1.31466580712425,1.43025869636638,1.87910630505786,0.63181426092693,0.915847447728971,0.55426960326195,-211.434766538426
89,0.590013968093994,0.578707039785591,1.82320855941914,0.963500723726964,1.25809313897395,0.663462462906341,-212.450008815314
90,0.788868073861789,0.683443539942566,0.851727512160607,0.947621890610631,0.508584179931542,0.417048049264564,-210.916134736258
91,0.377218089225115,2.73783744443671,0.839269400037954,0.921737349849714,0.279450322292898,0.562583417392166,-211.819094783901
92,2.06874281943504,2.17904698623537,1.03553750253207,0.778279916747986,0.297417939574572,0.402401169425587,-210.617190401417
93,0.693716408018707,1.84309792379514,1.63617385281652,0.837475103105499,0.430015829939817,0.31311023244264,-209.09498306384
94,0.293777063982232,1.12386061814829,1.22715633568,0.715692199206184,0.0955170443119532,0.393288683512079,-207.902060576735
95,0.764120603587104,3.67946296962607,1.2283295329941,0.856272888673342,1.32807539259656,0.379085079544437,-211.428955052423
96,0.27813271869265,0.159055920079683,1.71342431057057,0.847038393428767,0.94684276837104,0.435005762240604,-211.748289602607
97,0.144256116479751,1.95195281523445,1.11176935682102,0.564678688733881,0.0379603310669031,0.349855259665625,-208.707147048321
98,0.270645544269824,1.4684134235065,1.52124623514386,0.810399439708943,0.0609906648180596,0.381283470735696,-207.746175591709
99,0.731501423800898,1.3343009612807,1.08236097553094,0.861426253813556,0.24172352105776,0.40658408998821,-208.720391464142
100,0.606855077523956,1.34254122519668,1.7770508085168,0.956619210641802,0.240999311786895,0.371921471516942,-209.31215959069
51,2.57279642280423,2.05747870933069,0.737981900472831,0.517642209777132,1.28943463681484,0.449579854745606,-257.659075226707
52,1.71083454677516,1.87887203823786,0.743078265795433,0.33405849881943,0.952292022080798,0.7332834250844,-255.39828499067
53,2.19222713580744,0.78957182727955,0.829714677022132,0.67379474275348,0.662409072051335,0.692656140894785,-257.089013589421
54,1.84386516544785,2.86276942780606,0.807982558707422,0.714090739452535,1.11784396448113,0.744663505480593,-258.358996139892
55,0.972102573401085,1.74964761942978,0.701098651512708,0.198570736711335,1.35520941613828,0.526418749974309,-259.230353971584
56,1.53581865099565,2.4690973747126,0.591850028526561,0.811831957108782,1.27594240929,0.960412436258826,-258.528275866411
57,2.54652542443951,1.16058853150398,0.938520328147246,0.598138771676219,0.83694483886335,0.396851979461144,-257.972272452248
58,1.61002808446425,1.13482658961307,0.843747090132978,0.628351597703049,1.0522454412879,1.07436431788655,-257.77316072471
59,2.10590226085289,2.47979345942543,0.83324825192415,0.590185857263961,1.32829820787234,0.496003677530778,-258.215582289544
