"i","asc1","desc1","asc2","desc2","tran12","tran21","p"
51,3.88474283268535,4.71431403172554,0.869274125365122,0.565710640392197,1.69824876221406,0.462091529217577,-296.919125370189
52,2.83683572567456,2.61903971891455,1.05032249918609,0.819427165595052,0.823314893279001,0.508466553056,-301.467110673474
53,4.56722809351941,2.8532628630918,1.06099423005198,0.749147484155692,1.5405170012173,0.568370795743073,-296.766294701906
54,6.52411680550606,2.11917571642655,0.688256368967008,0.695011773631326,1.43871478565689,0.620421227936075,-298.897865921839
55,4.31104226712822,2.50931505048314,1.65086890956009,1.08846450034283,1.61164525288809,0.329591633024499,-298.567125152484
56,6.18269394371866,3.34657556166473,1.20465997218534,0.563674296625823,1.53381704350726,0.230944372756805,-295.024492579222
57,3.95234117362884,3.31198093364972,1.10923006052593,0.595267610087139,1.16803463395341,0.182290715803254,-294.94020676081
58,3.60128447954609,2.82069250473089,0.935922063050646,0.805343480503702,1.18590774144429,0.147203687964946,-295.964441899815
59,5.75066313799142,5.50602908673482,0.648940664696179,0.801053824137754,1.26527233061109,0.213340802345134,-295.900512316221
60,4.81364155653665,4.12716161950964,1.35914414529611,0.353729148874525,1.24623714649042,0.332730943262525,-296.214543536917
61,6.99121054787122,4.35653542419495,1.35812312135362,0.850105769670312,1.24073916459908,0.216569021736325,-296.196287087472
62,7.14829373204184,4.5106130830485,1.50907730298689,0.659285500970246,0.987439949364194,0.173959472667993,-297.012995609233
63,7.19144947883545,5.10655071183067,1.02578545049571,0.663882264263944,1.5714046363483,0.429186372630035,-296.991763910171
64,4.92041824930044,2.99030734704649,1.04032188975081,0.795226844395177,1.13433366025221,0.198179382520325,-294.590030242371
65,5.75048342672493,4.3350645708944,0.630140810268961,0.732259369680292,0.976719482908882,0.200601496170613,-295.805317170866
66,4.79668145448146,2.90267040486032,1.28976073449781,1.12563268544513,0.758648606313744,0.367809714318909,-298.653429756445
67,5.46767919755099,4.49653308534586,0.686746691075924,0.556299083860643,1.53943013677898,0.371602537261409,-295.792566269214
68,5.62795951049774,4.89899078670671,0.709267298447107,0.573313385648775,1.56596295592761,0.0917426538936111,-295.911591897655
69,4.44279007123757,3.10639764279873,1.49833935102589,1.11518515480459,1.20392167580831,0.332833474573169,-297.069088264915
70,4.43862406304275,4.94866242261504,1.48988209146794,1.2692810564367,1.29704497341345,0.075734423788867,-298.187020251489
71,6.13703904982067,4.73711518960324,1.06484622809226,0.630094437063332,1.73091860594693,0.628144112350718,-297.503117382118
72,5.57766348456751,3.33988320375983,0.495515221220875,0.80590019549482,1.75945018589977,0.799271723134074,-300.491860208478
73,6.26589484044219,2.81462786253482,0.838838983682521,0.372077612901944,1.93355553944593,0.0109269114818839,-300.981401772824
74,6.44415584018556,3.90153578900684,1.00424631413275,0.694964776504923,1.16205630828225,0.146242223872679,-294.781913420867
75,5.30734861989562,3.52540821982314,0.827053331243264,0.485974319352942,0.943394353631102,0.0854794063153394,-295.540802104115
76,4.72515276702635,4.58919413956947,0.864032527226096,0.703977946315309,1.25306206694705,0.381284835805932,-295.123865309416
77,5.69426973663971,4.05061432574855,0.644458023813681,0.903554764639373,1.24072528449943,0.38099610102288,-296.103411793504
78,6.14847564912383,4.81824449238202,0.951940159488637,0.547907328528552,1.3321346976226,0.188645555648945,-294.856546468124
79,3.99288148377477,5.8556391709089,0.866367843246134,0.547971509553436,1.51046901072633,0.182250303964237,-296.503641556221
80,4.9385375702218,4.09460212819127,1.20634654936374,0.255638737873685,1.37283785467237,0.176727224704452,-296.528957458587
81,6.24813487978917,2.42137659063341,1.52229815504109,1.0596850206765,1.90438949529697,0.600708137280436,-300.183473738743
82,7.07422998004824,2.89145091402506,1.56581449802148,0.340442476908341,1.17495546763054,0.50760578278494,-298.820669162621
83,4.41694821070745,3.62325054922389,1.35068259610655,0.507280238083401,1.00857977622645,0.731184934135692,-298.935642041302
84,5.80941173793115,3.33883453759314,1.10588487763872,0.392493406077257,1.35179493053227,0.472936853411716,-296.186980607398
85,5.90033232941169,2.59466828518334,1.27421449264886,0.840881823834632,1.32403795220468,0.433975856054616,-296.31378913909
86,5.92953512186351,3.42850266080519,1.17438816260632,0.997281449680573,1.36902369999755,0.429004593235218,-296.193541049385
87,5.89008417634083,2.61805748732386,1.27898798496197,0.693046000278549,1.47054314475649,0.364078107372835,-295.735806977703
88,3.89995084533977,4.72389263917235,0.550480220143782,0.75233241124302,1.83436177491001,0.183165457719954,-297.523023803834
89,5.50808588907158,3.20320037570072,0.63170318599438,0.794547333241577,1.03204684700959,0.328776207207101,-296.230009026285
90,4.02475042019236,3.26647826561241,1.21383375705567,0.827001643322512,1.55900934918714,0.381483849397898,-296.133497465064
91,3.85814404071022,4.80674457857241,0.423005598671135,1.73354998785705,1.61493545429942,0.534815964774522,-301.548737215506
92,6.65798786805213,6.17336563903758,0.339353037322136,1.24655129450902,1.41902023883834,0.531036914038722,-302.145089726417
93,6.34763671200486,3.09533322229217,1.68419849659575,0.301814326532124,1.2243942405305,0.241047755481089,-297.430017794381
94,5.73583690787794,3.35923702772852,1.78808834685961,0.317427385114936,1.37401258983396,0.581134505872328,-299.266155054704
95,5.72678836039205,2.96469854992004,0.655568984692201,1.20821213376646,1.38424470677649,0.610801155464934,-299.09738564157
96,5.82275093763343,5.3636566724746,0.841072634888318,0.352600826821439,1.37355706859435,0.659326960751662,-298.78346444234
97,5.49849920245253,4.44850593702509,0.876481038630365,1.15977929443906,1.17671089814863,0.204743850544983,-295.719885236565
98,5.8786211657741,4.67749371014413,1.24793100041395,0.799471779910342,1.49557542499665,0.163644384146282,-295.299643800881
99,3.29121446800657,3.42145703752182,0.673095926937789,1.0463343858378,1.61367820979803,0.472054724884278,-298.731665872578
100,6.75400324554246,2.97935196614973,1.27254951360128,0.908136534377564,0.999925955602508,0.5306317017557,-298.052902674706
51,4.13105605203052,9.66171909932494,0.545487151896492,1.68876993156703,0.928565713539974,0.715419735519394,-290.865377870294
52,4.79571843252507,4.36787863394944,0.892198740338784,1.06575068978108,0.727990434913583,0.464782331038902,-281.660505060925
53,5.18547800363279,6.05915209662064,0.628909187383536,0.72537466056971,0.679176348270246,0.505445934762134,-282.188545584024
54,6.75786601005876,5.98648532072391,1.01912210755029,0.674325057269576,0.585335509378875,0.269654266250517,-281.604294295925
55,6.14572814577578,3.84516647222811,0.83106269907625,0.934487456279707,0.314082614452214,0.42169731966079,-281.603188349848
56,4.95414018029995,5.91602601109646,1.15409788559396,0.568487933670177,0.513829467694152,0.179756051482996,-284.544152792194
57,5.00534228675524,6.29647175871981,0.710193706221845,0.492210449988075,0.342059327484064,0.324413229991528,-283.655750566718
