"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
251,0.172345476596319,0.139108622090355,0.206452676556757,0.201889819720178,0.0239057333039112,0.0360349716144288,0.0670646075589476,0.0712690353917885,-792.685641948004
252,0.0431274779077165,0.0294279903576642,0.209521583221512,0.205547612698297,0.0172749423369825,0.0457662298289908,0.0721295476938305,0.0626111226358642,-789.36052255423
253,0.102046852530958,0.144282882013848,0.21038504208407,0.189000237444698,0.0208294047983189,0.0429039289338041,0.0551726551252147,0.0741874721641945,-793.365067164959
254,0.107015148818183,0.00621462188082702,0.209608933183858,0.204366198797938,0.00801264067926058,0.0486775753441819,0.104602743928223,0.105021325596773,-787.379904201121
255,0.0800918288602838,0.00623360859883304,0.19228489315584,0.207553322569379,0.0113354721384517,0.044280719406815,0.102846230136774,0.110204429528219,-787.808023874074
256,0.0707711219146804,0.00877712500217134,0.212138741626721,0.208695557771,0.0137854210201535,0.0595111299611534,0.0981157374348132,0.080867489085393,-787.597813886698
257,0.0711040745255457,0.0105992535235533,0.205917457844068,0.209007503498274,0.0147049487372652,0.0364689398911792,0.0938906970877785,0.0817570963182976,-787.98583657445
258,0.10545019015186,0.0620138112163299,0.166991978994224,0.210284271771446,0.0151066123412781,0.0406409460554054,0.0962080160962064,0.0965896886576281,-790.377214241002
259,0.0886999826893517,0.0915095146074816,0.196500372996133,0.200898468851817,0.0187740369391252,0.0484686338873668,0.0686509663467431,0.0781386214999129,-789.45074576559
260,0.0913699704062,0.0572721735841129,0.161237789588612,0.203307324905814,0.0120721791692028,0.0592916827350305,0.0810124499090423,0.0931614414253954,-790.503552086256
261,0.114596374259869,0.0218703651490608,0.188547586884937,0.198763989828984,0.00991615349428117,0.0649934007412913,0.0893203086246093,0.0886206931640875,-789.529963577969
262,0.128118389184555,0.0589030076034583,0.211439342618315,0.168692241288668,0.00395217070609495,0.0536344346214553,0.0887580226276387,0.0760920668040232,-791.544072392025
263,0.0976098306594393,0.0361930287822971,0.15281838996805,0.197593454764688,0.0110460634456614,0.0504281686118905,0.0904131635314665,0.102542912240508,-791.311872689202
264,0.0826490941347011,0.0892176639916367,0.187701664288919,0.211009452653229,0.0119240241564065,0.0579427163083692,0.0996697613094078,0.0898685580004406,-789.798584920918
265,0.0802607228846381,0.0818665305622043,0.192013445706064,0.212431893110635,0.0117448981918844,0.0487658357695794,0.0862349753451527,0.082894792095561,-788.503009210455
266,0.118757490161976,0.0243536740459754,0.206445709639343,0.196656790099088,0.0124832374872813,0.0548276014140444,0.0874520531772425,0.0859988912497844,-787.966041945295
267,0.0751368374685463,0.0160064311814893,0.1709035938613,0.204339035091167,0.0168673514246255,0.0547821176133294,0.0988850284962746,0.0896234295232442,-789.341173542869
268,0.0754033083988205,0.0418231984615751,0.169516143336394,0.200132175201793,0.00790484999203248,0.056227331121058,0.106735686915414,0.0935173978901659,-790.295283424467
269,0.0920712362841759,0.0749576357081738,0.173076104551219,0.198106897288757,0.0189480947310028,0.0491768629353919,0.111022059370688,0.102337022357536,-791.522858747421
