"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
301,0.00339868494613668,0.00573862923291352,0.046629852003553,0.0547347695586829,0.000131722885748429,0.0285826772804513,0.00882826502006854,0.0227877144730817,-1001.12021438842
302,0.0111930685116569,0.00655640064104521,0.0456331515623696,0.0474182861488652,0.000408793380189727,0.0308523537698927,0.0060409368205073,0.0234362553041164,-1003.56988640057
303,0.00382981262271217,0.00447213933995555,0.0497952671721299,0.055099135937449,0.000746699205932662,0.0278561218269493,0.00764901444914402,0.0197337112253974,-1001.10008877651
304,0.0023200700378766,0.0028708449529223,0.0482929412973479,0.0646972645594493,0.000851871824660601,0.0407176399489787,0.00845979513155349,0.0241557101430649,-1006.26368662462
305,0.00336186454830618,0.00125971032120154,0.0510621551824109,0.0590904977303523,0.000578171041605051,0.0198852034183088,0.00763424493879325,0.0232335329441527,-1005.41465215677
306,0.00436271005537121,0.00153462470014436,0.0333403795655802,0.079349938071128,0.000686697097207013,0.02636402150395,0.004108894189602,0.0186141392977654,-1003.53021727562
307,0.00472728795462503,0.00247274714527175,0.0363939586825801,0.0577389834927442,0.00201291999109315,0.0259575772378511,0.00908646460809078,0.0244587054809732,-1003.20342012948
308,0.0126549224423432,0.00324393320383322,0.0340896575137959,0.054230709237545,0.000460299904849203,0.032941825220226,0.0087512358966637,0.020810710003066,-1004.19855275948
309,0.0133030814204256,0.00859395674213867,0.0520220852535774,0.0569917388790415,0.000930919578727992,0.0328867671920678,0.00379025596970043,0.0236178893669968,-1007.48357181931
310,0.00374451276706379,0.00454554183093812,0.0546028269774953,0.0487891947629661,0.00114378410171093,0.0329474974132627,0.00269053629655638,0.0253291875123171,-1004.65584799839
311,0.00399795238122657,0.00306279124350995,0.0445992606930718,0.0577028565894659,0.000919840736520157,0.0258609853417111,0.00865686401372047,0.0235988741145218,-1001.65172968916
312,0.00367325512676859,0.00390794923230319,0.0543873600091069,0.0569696215940602,0.00522328596376083,0.0397451731016884,0.0111425322965289,0.0305701657477271,-1013.68077609321
313,0.00492316271033721,0.00381114388867607,0.0487704904733554,0.0583544173180307,0.00179373979448769,0.0234042562966227,0.00801240489556397,0.0303537484693777,-1007.29706389032
314,0.00589872135707779,0.00474251916791676,0.052667220840111,0.0615009281548131,0.00140494858097582,0.0323467786436373,0.00718116202819435,0.0280120438103845,-1005.47456165787
315,0.00374259284532336,0.00369786283039324,0.0326131918828553,0.0793671803621704,0.00409486829192623,0.0260679512102492,0.00504555517613257,0.0250307544988883,-1007.30861151331
316,0.00505895146610516,0.0026818240255996,0.0396344903454583,0.0743209017550533,7.39982973998647e-05,0.0257210360115391,0.00910546175797611,0.0208473109250558,-1002.22079854939
317,0.00332514197755882,0.00749122861177588,0.0379494053262888,0.0547437808916257,0.00151275660405998,0.0322786309554602,0.00977104031008136,0.0257132772106513,-1004.5770491908
318,0.0120803764397751,0.0115650624345385,0.042975971763077,0.0398652839931359,0.000846276513757842,0.031822050802381,0.00428776961271204,0.0250837029758825,-1008.91511833786
319,0.00786092440626622,0.00458823785713652,0.0673587847865274,0.036978233295223,0.000824092171280972,0.029921709627128,0.00254505745577646,0.0194330166068168,-1006.66043590628
320,0.00417956207571831,0.00554616006388936,0.0666820356927628,0.0410995774238352,0.000655587061082174,0.0284566813900521,0.00365404791260064,0.0202915979539813,-1004.00557159361
321,0.00403686780978723,0.00519241377215512,0.051620163577416,0.0638048489309428,0.000775584130426828,0.0309725502155193,0.00408337192993654,0.0203999135348919,-1002.52022416397
322,0.00441889689633251,0.000976352110486132,0.0310017787070723,0.0699619516508373,3.13314355496741e-06,0.0312063355072347,0.00442942334876723,0.0199360267376145,-1001.64734335384
323,0.00342628079914272,0.0050210023055483,0.0412557502560159,0.0661953748516177,0.000241521551961586,0.0342856334546799,0.0086285415391016,0.0223273905146307,-1002.12400645766
324,0.0058037434497362,0.00384044971747661,0.0414013264356705,0.0639352302685327,0.000218144339783066,0.0313044549241435,0.00550695512483957,0.0213541199032969,-1000.44256934131
