"i","asc1","desc1","asc2","desc2","tran12","tran21","p"
51,0.316348557506125,1.26039074134673,0.78113906748081,1.15446385312772,0.352034342699915,0.477085745465804,-192.592648565025
52,0.0893588034394731,1.34743651035557,0.669431998783,0.683877286071634,0.466943661223846,0.665069715962455,-192.714456987626
53,0.525265629078177,1.43923391781056,0.687354176541308,1.13714491120443,0.591580084509582,0.688298763520453,-194.625875858939
54,0.00326471174713438,2.59067840611317,0.841060953891678,0.728505412874019,0.466017013382625,0.700455405115252,-194.356532338104
55,0.12426754899669,2.38277208936801,0.800708542345165,0.780405517885835,0.575791565615753,0.458437652876358,-193.565200834971
56,0.20581476670361,2.0395402808998,0.6592876502221,1.08196755174668,0.852973799244845,0.477857656405709,-194.501424253507
57,0.124424567744358,1.28021159035866,0.967139718035324,0.890498974873312,0.353432303994023,0.491399325177832,-191.714715294112
58,0.102281708101951,1.41727738940254,0.639173128186349,0.781616111927821,0.40888431200615,0.50797522163046,-191.899693738271
59,0.171316303070259,0.987481990097295,1.00705050760296,0.75173582700628,0.532416246365853,0.417915794783486,-192.782972106686
60,0.157819922182928,1.11045825252543,0.748854043217001,1.00234585554288,0.549893029347679,0.418594565826671,-192.294292984986
61,0.443987122997582,0.640373938345976,0.317423493805802,1.26601471202547,1.54281389294697,0.613462418143559,-201.9686871775
62,0.243588479586153,1.38259993736479,0.552126583552362,0.589194736302588,0.234904682081276,0.570083668234505,-193.5167581739
63,0.348972070948181,1.75649812874523,0.819456484944001,0.900035985996414,0.261908853302852,0.407045534631581,-192.500421328274
64,1.34627176736536,0.849852400146035,0.7998785661551,0.83261293952753,0.609917374236801,0.330086400903361,-197.391793232055
65,0.353694706467975,0.996143891838531,0.723928437903097,1.09762495038603,0.142499743029778,0.78351893214637,-193.814998012035
66,0.117838664402801,1.74974442734026,0.80289410407969,1.00628676583638,1.44708374054321,0.367852242534234,-195.928878047541
67,0.155813231930457,0.747880331291167,0.803878798866901,1.09487993718392,1.02650226765453,0.456379962057505,-194.393790957077
68,0.233199955063993,1.06843062641547,0.570967397661983,0.556772595985032,0.964504792531401,0.243345698173701,-197.549305221191
69,0.838463877766503,1.64545317078568,0.910758276950882,0.770553238177341,0.226855653117849,0.578751081574638,-194.275887708914
70,0.812734449239878,0.838911677076312,0.825950339697711,0.92475126859973,0.342545168454209,0.464385877404179,-194.026852483042
71,0.117831192023219,1.96342659029026,0.912484471139134,0.800821229987041,0.276442610739055,0.261876086043737,-193.887236840281
72,0.210847085056266,1.90621823744909,0.902371400909004,0.821885997648968,0.183223441988193,0.440358924044532,-192.271122193407
73,0.230433552990718,2.06597656129404,1.06997492927571,0.729973898583659,0.293449848085804,0.771950479925903,-194.81875722099
74,0.0659205826152967,1.38484661961485,0.519745711801399,1.29204613389447,0.0891347097065743,1.04547108149844,-197.669238969
75,0.0449021796213206,1.33266621125163,1.37183697418826,1.00154607908097,0.274151213558242,0.447157187024982,-193.691138509032
76,0.0953906593150854,1.14063809930867,0.541743856367895,0.986553735294563,0.248950692641741,0.439435520755193,-192.288903681829
77,0.115531749029309,1.06405707575775,1.17141183899193,0.983028171632589,0.300301854671889,0.622214429896148,-192.997723660717
78,0.173664673458676,1.33552834707926,1.06608335413846,0.80654679085634,0.369196581237967,1.02412213144395,-196.238647481096
79,0.139342575266923,1.1434698367794,1.07067965542052,0.99136765975142,0.189079558315164,0.528228997676801,-192.094956241171
80,0.358088134944793,1.727171411162,1.02477932428021,0.827218959735213,0.583504642538469,0.491518455815397,-193.464496246939
81,0.423854598295191,1.68295866468035,0.836652881313965,0.65390348140899,1.10178141828674,0.507472440124638,-195.214445452043
82,0.061552490947179,1.75187948667149,1.43866280672085,1.16588060918348,1.62232897082036,0.498783322506349,-198.756449248448
83,0.102754964585857,1.47738482846076,1.19696102607907,0.910414840589715,0.0868851427265461,0.507998468432618,-192.640383101463
84,0.27174674784245,1.31913070558284,1.29188824657256,1.02752818411659,0.265126076611241,0.393667454630586,-193.950782348452
85,0.34118002736969,1.41985852990539,1.46785373123605,1.64464404650706,0.263122998064337,0.736458939369005,-199.137208143702
86,0.347601184969606,1.17995063970635,1.21680819893473,0.467305386196402,0.0231418232090547,0.815668291909147,-197.782677750017
87,0.394116827853693,1.36501533662554,0.869365560918702,0.839811668906298,0.0740016248495574,0.388191282084965,-192.386839922154
88,0.500080166589435,1.90841020882212,0.777754053823774,0.78367606359442,0.302293703332388,0.401638176200078,-193.351567881632
89,0.671059439544489,0.699799729587357,0.749446327890902,0.851555535265215,0.709027722039566,0.811967411418995,-196.27516439129
90,0.692390966588441,1.34070117595001,0.683997620268808,0.882389311616862,0.176638490111329,0.349117313259608,-193.711067513675
91,0.166728428113205,0.85195926753273,1.01247219182573,0.683330066585152,0.428680697756865,0.430503875782684,-193.027313092505
92,0.095277348726833,2.57517369930569,0.689249149083918,1.0912229089741,0.237842182218417,0.53729180861769,-193.797869139133
93,0.0763068102509343,2.29266695530578,1.02917690434575,1.2304194756442,0.359530425157166,0.417016173607212,-194.267203378775
94,0.238665447481971,0.429792418034225,1.0963136566518,1.25785852540843,0.328612978152919,0.548285570617694,-195.48693564563
95,0.157181031212715,1.22064835593291,0.605727528566188,1.19657608428117,0.819338617240754,0.553539564992093,-194.120945270529
96,0.0643172141695817,1.45128158044009,0.83580512374083,0.695814755963285,0.354079730352599,0.614839636483828,-192.030603321018
97,0.3281904736235,1.67562015809456,1.01939453940404,1.04259582769664,0.869331685501138,0.654942075994418,-194.725539195393
98,0.327252952409329,2.78983778509406,1.20872429759743,0.631552814599925,0.668944720079937,0.617580259065837,-197.690016047718
99,0.189269418845308,0.637964312124979,0.910903923145467,0.905866941963391,0.908951676854641,0.672722270118277,-194.671727977034
100,0.171983761118463,1.13221143656621,0.748461751013773,1.49669809031427,0.245117401080528,0.979073057358046,-197.45520435154
51,0.223790112786649,1.11618124907121,0.944555330665387,0.536534475452171,0.616120591319392,0.346399504889711,-213.969565009404
52,0.13886175120555,0.985150113008524,0.788104938103968,0.651016325669568,0.4454209281328,0.491027308810711,-213.419444921659
53,0.586112265412719,0.553241109494568,0.876138046028381,0.591389603559378,0.636002561496624,0.243769212544693,-215.198580401872
54,0.22063400687224,0.65173745232003,0.710089801481357,0.586775792667965,0.210507640675652,0.406746101735678,-212.693459311047
55,0.600085084494943,0.600717174712865,1.04163370793909,0.732724473919569,1.2065483863238,0.55982984194776,-216.706071710271
56,0.123504329084609,0.384327114584661,0.874297821605515,0.683201137991902,0.516964903550751,0.581959333523196,-214.067775696623
57,0.2213451314215,0.397990791412522,0.786907410425157,0.731704374717045,0.172443613957644,0.508453930326481,-213.594665726695
58,0.188272609482264,0.641189161811415,0.757500339773036,0.540903492404996,0.266741991928062,0.344279629186833,-212.633843957583
59,0.314850757230464,0.53854959794021,0.788786071715735,0.684598228581308,0.237053452234285,0.352434280633223,-212.75997447409
60,0.210882350172702,0.767131742680804,0.75467453294937,0.550302614773425,0.417336282822961,0.467384577111592,-212.86062940664
61,0.292276692236058,0.659309082865238,0.857189471202975,0.7010398213128,0.289068087850815,0.296477731695478,-213.188145082986
62,0.493595443080413,0.713249465391246,1.19761124434441,0.767233503865136,0.092361923692027,0.589760203365785,-216.99321556639
63,0.591497023781852,0.213224184524252,0.746021015203931,0.531234944466254,0.605951008026821,0.230134046201654,-216.63841899262
64,0.905657142186852,0.512936377000611,0.90941931636272,0.701773292345219,0.6751568586047,0.504496627700668,-215.402889137298
65,0.239092128599715,1.33782774301063,0.721456656287242,0.666813707550248,0.993267500814262,0.382176101230767,-215.59621968626
66,0.864868156250282,1.35781408956986,0.970538528593566,0.648786597229222,0.270777046618691,0.541402117554095,-216.14354759767
67,0.292285975117725,1.12631399306741,0.762737427686238,0.40356803747517,0.301078669053757,0.299239241930864,-214.282372283413
68,0.627446137559971,0.872999966159834,0.817731117939263,0.56480872257073,0.96974471710371,0.295703996588872,-215.563369476717
69,0.716445370719306,0.768315455380508,0.770783174123343,0.518048551856669,0.083052663062072,0.386729796450569,-213.969657151355
70,0.896390031507646,0.716274935433095,0.85150680900142,0.587702453627519,0.23959744577549,0.429679431149895,-214.045859785085
71,0.255615155343458,0.934065616184834,0.955297410468675,0.599647262443134,0.603773397672836,0.563513237340023,-214.180285749202
72,0.420251940015409,0.693757040134326,0.800398430086716,0.65423077824205,0.478524454517463,0.25644409169769,-214.116753895852
73,0.242210012844197,1.38014356638833,0.697114700050745,0.496266142936901,0.285232270419119,0.349696373844616,-214.143636965834
74,0.280667351346521,0.972331808092211,0.695099273044002,0.729490508119512,0.295556962976125,0.355459888677657,-213.668983960962
75,0.190213497723397,0.464882275978957,0.835296029046928,0.949247869462299,0.208136728435979,0.325012879186392,-214.567416114129
76,0.00390462015867998,0.61409466113842,1.22064232558652,0.563985104769736,0.075539917000465,0.48520629782906,-216.035257557235
77,0.00887642869813295,0.970014464817561,0.499011026285217,0.512743052512669,0.166807776535979,0.351487178193998,-216.592888656322
78,1.21449924432555,0.416565813395599,0.816404478658322,0.575540790557968,0.214343067884922,0.303422280087811,-215.651032534337
79,0.743853227209494,0.879293127937434,0.578694767969935,0.69553917592099,0.439016357605609,0.424556749962144,-215.074584893417
80,1.02571632877817,0.805279471665318,0.798437326323726,0.542939902452888,0.262225265135258,0.332984363381641,-214.512575231444
81,0.579811146388913,0.677478963901878,0.72195352220707,0.501761927359462,0.0964964967234834,0.361182202881735,-213.63646375615
82,0.728980331997928,0.328410469213912,0.846209874237506,0.470776528115068,0.637252990588262,0.483599375240335,-215.20709190628
83,0.18821841829739,1.33590216755117,0.710401106773581,0.558823068041344,0.291852342775196,0.399199616225596,-213.839587305169
84,0.296852800242671,1.09688776497014,0.985418781274082,0.6156652170523,0.33166219030185,0.30841021457539,-213.909866195995
85,0.210487144176304,1.12766889587916,0.911440503800153,0.610783974710445,0.161490069100875,0.474149237571418,-213.687892266944
86,0.324748606004206,0.707021416280804,0.862125305006102,0.866987923224449,0.85516567518453,0.569753186818628,-215.549247546987
87,0.172701996799306,0.492922028330258,0.902787228070542,0.720536242599917,0.272465087299602,0.554172813325171,-213.694561318592
88,0.228603343297619,0.681250759889442,0.960276803355613,0.488779984136554,0.561916168603232,0.503182972599134,-213.652105636882
89,0.147343618654855,0.720068541782724,0.715285055604599,0.638313611320418,0.110901896417242,0.437004860297793,-213.232213042269
90,0.578445421546784,0.565658296766524,0.746237561238719,0.62769406648517,0.458751840802852,0.467530921349345,-213.48140972368
91,0.229198675721217,0.537104807485671,0.909568259604256,0.594816495960858,0.976757435432416,0.261133117987837,-215.397754092082
92,0.258090575323072,0.579277529414826,0.821679243559402,0.623058132871424,0.801305362616161,0.270381750282532,-214.516231175583
93,0.399216399550453,0.648136974805723,1.11795124051745,0.515612175934486,0.210576063909131,0.341435170926691,-214.258167825037
94,0.0526912809696046,0.815784269771731,0.965225141186312,0.594365598041972,0.68320798541908,0.352279316596216,-213.849309571118
95,0.52191690224886,0.775946006002704,1.01332755088471,0.614468684704085,0.798979622884546,0.468853407697352,-214.608507783645
96,0.911889255501363,0.476376533974165,0.63400251525878,0.707888669439637,1.01854070169818,0.505640348199854,-216.744068180746
97,1.08640218507907,1.03592424048296,0.609647904031315,0.459822139523703,0.0769909684898152,0.464001490256811,-216.363473946137
98,1.20020667974415,0.597400205441235,0.854525128414359,0.604478331779529,0.734938619033404,0.461628975480213,-215.97940143212
99,0.99285407689688,1.22390211202196,0.822052414556467,0.567553770980685,1.03277568341586,0.440661969927117,-216.525067737095
100,0.0474846437222607,0.206975927922002,0.877870562071794,0.560558675138998,0.95921808517612,0.418670886516459,-215.229588665934
51,0.225263259733695,1.81101261587452,0.617482070363272,0.7178647777983,0.928016241241151,0.486054086996778,-150.608036798676
52,0.372906793632053,0.725949795971877,0.379588967856394,0.622630717492915,0.556660145083864,0.469073163280031,-146.89160019866
53,0.672324872539359,1.81830365258012,0.305452484248426,0.620117906703889,0.344342517827437,0.895497274723839,-149.567714220036
54,1.16137776144311,1.81267119644583,0.19384144825642,0.652721153980956,0.622706338491716,0.614202127109924,-151.445903398325
55,1.19921621299139,0.977528562889653,0.267892508960963,0.568377831102023,0.185870527900192,0.855373416953332,-150.381416281414
56,0.434063507021959,0.754571473505128,0.555009026306958,0.554999234100852,0.856375343763041,0.619758165542401,-147.86413663969
57,0.283171108520126,0.796742898241259,0.230946891835604,0.495784183904815,0.742183000896933,0.295132747659317,-149.533075260042
58,0.232444311219886,0.420261933922642,0.555028014209418,0.481981128132308,1.9897335315321,0.234288581069759,-152.863331504874
59,0.460342161074781,0.973679769819437,0.650211983512326,0.801919045925912,1.98802948194189,1.00261458927219,-153.540417183354
60,0.358155072864494,0.569894718738949,0.441501274910172,0.754224797272633,1.75300603794374,0.735433995595398,-150.859947953696
61,0.39373563420346,0.72355228597441,0.410869215275071,0.902752812506196,0.552010400552846,0.555272766483192,-147.886473334421
62,0.14181336641476,1.03309780593196,0.430632604477178,0.333789497742704,0.374418772406643,0.995158674704279,-149.313042321945
63,0.0917971324745383,0.712391126581908,0.42787110796173,0.54660085298643,0.581280510975571,0.968613041576696,-148.827509743456
64,0.281521722688349,1.29174770811308,0.409838047896762,0.536087229044053,0.424862050935513,0.355760801963619,-147.844920133794
65,0.722347080861151,2.01622289495517,0.404639126017015,0.616992372511314,1.00430633898423,0.976598755212975,-151.715301082871
66,0.27283487788531,0.667101820502527,0.319713181751141,0.482475488036745,0.24520082313821,0.544604911775314,-146.775311705135
67,0.322523478224654,1.09097467721674,0.472236069858064,0.694715376669337,0.774447359465507,0.672488661751015,-147.404275936609
68,0.424582745428189,1.01062640327309,0.405345598114064,0.744158481302048,0.139228425461178,0.681154104272885,-147.615098314258
69,0.344782866477602,0.947734725016301,0.5209993554116,0.708427974161515,0.754181364562399,0.466960396690595,-147.832259981621
70,0.761817744942568,0.456618293346592,0.514077724962266,0.789050466650779,0.157463405142791,0.573796021566979,-149.83406438041
71,0.87221594322065,0.918864762757043,0.26000246700894,0.348680167810702,0.361299327647038,0.624639901630873,-148.647964343247
72,0.558776592462795,0.59977459063465,0.278528730923205,0.425398085111942,0.527323675636569,0.57198693604888,-147.621615004097
73,0.468964633698006,1.29173972430769,0.352444332397759,1.0183795257657,0.234654301811926,0.695656313792862,-149.357115064345
74,0.882270368121058,1.02374937768616,0.34778016627819,0.437200354267536,0.681849107980544,0.868195631247209,-148.941143058863
75,0.166743662822077,1.16891589613449,0.411772787510321,0.612059846634195,0.983781966641839,0.907137113654151,-148.764066390871
76,0.291218843791308,0.428640918096291,0.507550822697637,0.743068218322082,0.780006581940661,0.998596774494638,-150.082344192381
77,0.611594502326406,0.955689066789684,0.372882844203375,0.603897286049243,0.422007670839728,0.914134441081481,-147.809805048439
78,1.05800813645618,0.607734882725328,0.302771239917887,0.787344652421109,0.410478233719893,0.880894676322842,-150.464842646749
79,1.03986157618829,0.894481534946383,0.421309446593317,0.500763342099681,0.599993866691206,0.615833443140132,-148.667122606737
80,0.750833289676178,1.84592060846132,0.331313091998515,0.280685461783102,0.218452131603255,0.630310858398673,-150.444632071115
81,0.670948951595377,1.88362059281607,0.424589205934799,0.377554628946589,0.993603767342074,0.545808375049318,-150.473044136321
