"i","asc1","desc1","asc2","desc2","tran12","tran21","p"
51,0.504751656429928,1.44028066654057,1.96928432546502,0.967381231098482,0.600438173067942,1.07871872475455,-81.8665869348544
52,0.179869193213742,1.19928591165883,1.80592896366616,0.388794968510664,2.67232102774713,0.415087230803426,-82.9900440918133
53,1.67350216794081,0.193045441943727,1.40809206934333,0.656155423376635,1.06393158969874,0.455006678706558,-81.3623562145976
54,1.71660609282636,0.672788259203203,2.91348062094504,0.530131984032096,1.19657892298671,0.842455343481792,-82.3283584816913
55,3.16546515602045,0.616573855539071,3.99555870986736,0.494013535872554,0.491495204798737,1.18991178074157,-87.3697754463498
56,0.397132388488348,1.04878788688271,1.20822201892366,1.22892504172007,3.28109029349415,1.38668207264907,-83.1748676469961
57,0.132809938980593,1.24812146020776,0.680415670172477,1.91312453418292,1.37325276384071,0.810048386992829,-80.8667313313866
58,0.0417265479397216,0.557304264430465,0.400114800120741,1.49383069386256,0.715046635656344,0.592867616166684,-79.3995820900766
59,0.63588394363778,2.17257454363472,1.25830811096086,1.63100735942485,0.641168315575791,0.650045589536186,-81.8207099968092
60,0.577284176879449,1.80494691874221,0.790409036644755,1.95332331617239,2.11395324668466,0.873253640523082,-83.4966413631195
61,0.00660521852303755,1.9820883059293,0.886928630867548,0.589757519300574,0.918518943246234,0.927616888675842,-81.7389729860773
62,0.136240814778899,0.733501192024736,3.13917114516767,1.61265659184732,0.0714556942958736,0.910448472635502,-82.3577450359156
63,0.394531533081378,0.175407021585282,2.30851135700398,0.464458900356422,0.910091643978542,0.891221242690374,-79.5483129301691
64,0.183478172377799,0.158984929082898,2.74295531827637,1.71676244072346,2.04752657752003,0.890658296669918,-82.200898780739
65,0.0921341345031475,0.562787448627605,1.13970806360342,1.21839364675342,0.250759983170271,1.11006294944302,-79.3436865866713
66,0.0143179452012233,0.117594446495033,0.702689913105145,0.827592595652415,1.40900929461651,1.2046664272708,-80.9773865931851
67,0.238214682500231,0.517773188824025,1.14288612862547,0.795061479105312,0.232431178949666,0.194618848512071,-79.4725692505095
68,0.202734066160951,1.01361054194188,1.2994402717189,0.546484072128367,0.0863344705156693,0.712117204672119,-78.5781274085051
69,0.145592645627008,0.768035190639163,2.77744410454279,0.804227605968553,1.19866095761106,0.516745115271475,-80.3576857168672
70,0.442130683092928,0.778656648934339,2.64489787215963,1.26612484746899,0.6888988491018,0.747692090999181,-80.8077662303907
71,0.519859455722822,0.107576923099124,1.49945647188483,1.54606575441862,2.33314496383573,0.974642486709068,-81.6364739752422
72,0.522372011551637,0.608020554918195,0.875298736550908,0.574632998349025,1.4001700382559,0.613447657362695,-80.5571294831299
