"i","asc1","desc1","asc2","desc2","tran12","tran21","p"
51,0.341714339883524,0.629588004445735,0.759483259009574,0.212686593446712,1.7897394831157,0.31680116610819,-126.75321441457
52,1.53494549855945,0.0539802693219925,1.24088945450114,0.490692768698445,1.71463880263793,0.735110737409419,-125.600835263676
53,2.10014907230139,0.0222543449893752,1.27529839418249,0.454063856883452,1.31563446239405,0.295856772305043,-125.90542918491
54,2.66979922294215,0.866900725841976,1.21699452118958,0.530119668848116,1.50681399427727,0.302170126020373,-128.381694182982
55,2.84459495763396,0.0740232249343343,0.720394949218854,0.179515571047695,1.4238888726072,0.334209977616571,-127.9410156184
56,1.4810497101683,0.265723224849164,1.81955348635766,0.439726777930681,0.379253199076914,0.571022812694512,-126.598060325118
57,0.119895020153876,0.51408728722123,1.24264615572952,0.436241278935298,0.579797659060778,0.699599132997251,-124.814841343408
58,1.62309335163639,1.15502997388625,1.34366770082725,0.475268053100029,0.809740951662443,0.78070345637071,-127.071208093586
59,0.143266986697499,0.660259374298344,1.71255557250214,1.04825474258512,4.07133954191889,0.544520514057677,-131.363385448867
60,0.00807803433089691,0.798866992596277,1.39981721298851,0.880379965442007,2.98187164947281,0.751929519416665,-128.178938345567
61,0.521747841189926,0.810303843203087,0.693343622921028,0.902301936515324,1.42272309079388,0.641832158258122,-125.765420319539
62,0.303626762444772,1.14437397727908,0.777870743821016,0.959231405763046,1.32961623139462,0.403334526352727,-126.365866059554
63,1.3449183056354,0.87979478574122,0.882368183839192,0.0424693180748014,0.981314421996687,0.491682709511802,-127.309438969892
64,0.970872834354382,1.64725381940811,0.881297209217455,0.916427352767064,1.01382387027431,0.656074466581846,-127.561903600731
65,0.280545434709536,0.405614869195447,0.321435166208857,0.592247041399032,1.3449696105147,0.412660369466806,-127.859587201325
66,0.554485958583741,0.561009121198957,1.09383741783718,0.553731730906627,1.53783039744023,0.568605941962499,-125.113896174737
67,0.723210723862627,0.533767831402636,1.06958645710757,0.585315177334419,1.35690180157834,0.488694424821128,-124.948545935079
68,0.579555448824223,0.24490624221886,0.522484786398217,0.569847420228963,0.330862208181548,0.438393183279124,-124.348067706219
69,0.380073044823326,0.37198418767717,0.867066804055508,0.899256798933558,0.635739082524342,0.416289865419594,-123.9955210907
70,0.542018429220798,1.01986845993533,1.4942632264701,0.563121785709732,0.172148748305434,0.358926141597004,-125.891557502844
71,0.498536774866673,0.279454690669533,0.658432204465269,0.66132634601789,0.760543109143153,0.613076744262803,-124.261271475837
72,0.846564665611843,0.472745018252513,1.15782787282026,0.183307802703707,0.214415476801774,0.374780211904372,-124.019849362259
73,1.47513030887466,1.51809293306167,1.01628274316216,0.281442982438621,0.973650043091682,0.677174935848777,-126.09110491524
74,1.27256308243666,0.676019239172282,1.2304550501025,0.339262359147307,3.53503378533474,0.915762226416577,-127.808889739321
75,1.70167406283961,0.474913808137933,1.05931149237205,0.144515674235227,1.72380491071111,0.466425616502431,-125.744901359165
76,0.016523107581071,0.593965346462074,1.12789717285158,0.235506032146891,0.516314080670628,0.537164015980741,-124.399934347948
77,0.57147704251766,0.795883769060477,0.962995463685952,0.343937668692486,1.42271949181515,0.517679304277791,-124.747927786359
78,0.92294446941188,0.987903099337092,0.895875972931308,0.485866064260971,0.907084191752455,0.472318555624729,-124.941226365942
79,1.13842080466603,0.540378667682033,1.2798531105274,0.3032412023772,1.75386868502471,0.680748719457828,-125.233037243488
80,0.219069052390092,0.667955986639544,1.41562348458786,0.355443791527858,1.9940871908935,0.648114739576562,-125.571344894181
81,0.607034146258271,1.01792638709474,1.2607623157246,0.660267633449044,0.173789325409843,0.628882859725257,-126.423683677299
82,2.51143196187077,1.42495049627239,0.630776435455408,0.778016259439073,0.539298724987019,0.65820721825126,-128.816602191713
83,0.646245099121335,0.458827400508424,0.857703289064147,1.09694840783897,0.89122658293962,0.657861598879078,-125.813287887816
84,0.941969062266835,1.07114681059364,0.776519859484792,1.08431586124959,0.258870567482414,0.476941369137442,-126.211440799708
