"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
51,0.00680539762961796,0.00133480490769939,0.0944432482984699,0.162742413679581,0.004324434953882,0.0426736928743963,0.0506311377606166,0.0424641640333082,-1845.69876336031
52,0.00643503598483889,0.00130350111559512,0.0903364008153762,0.181913997526618,0.000695491899149141,0.0375356037711866,0.0472529819091105,0.0425320669812851,-1843.50218035583
53,0.00606892252986985,0.0105719938040816,0.092068833601443,0.157053066892949,0.000769010579109412,0.0373268616744678,0.0402821578604287,0.0319683331475689,-1842.05696272815
54,0.0100649897705016,0.00510983293546229,0.0930345014273996,0.169702957336293,0.000949111639222437,0.0381075906110334,0.0464546064753055,0.0367029197456083,-1841.55338415468
55,0.0105050791057667,0.00326942670203699,0.110707570951832,0.166180831693426,0.000854147932462528,0.0384056035401258,0.0498537536291022,0.0461480464605547,-1842.02524319114
56,0.00975227850809745,0.00372806122267735,0.111027267561051,0.164644617592263,0.000995405461362007,0.0432282276545778,0.0468448712740397,0.0415114842087909,-1841.18576488535
57,0.00432790181498747,0.00598446388872237,0.113359967778131,0.16481076614764,0.00221645819204818,0.0384707744789385,0.055314336871988,0.0417702688617152,-1842.56236268949
58,0.00615091825649314,0.00297493493856711,0.102513829933225,0.173947324339963,0.00292091401374939,0.0405260295851489,0.0454645636810204,0.0418157190235231,-1842.68768967255
59,0.00553184406902444,0.00829893453303072,0.103315652109917,0.158406347303243,0.00248140866105968,0.0380043278923243,0.0410400873589053,0.0399589266493614,-1841.14754135875
60,0.00764977912593764,0.00641469438485189,0.121289975608204,0.160800749657703,0.00204163437265903,0.0383639974898638,0.0392806933985639,0.0381176213333034,-1841.08106545539
61,0.00685974108065693,0.0106691337431089,0.104001124867875,0.14384751716716,0.00231322300259376,0.0382592660969429,0.0375608093787946,0.0371865812444823,-1841.88670276739
62,0.00791872051330375,0.0133584685633974,0.0968730885519663,0.14237634147831,0.00235961023881626,0.038538795256116,0.0365494007263561,0.0374732841076208,-1843.50949000492
63,0.00374580293572353,0.00508669649867348,0.132173058729906,0.162948809286398,0.000692706266188175,0.0398230845892367,0.0389837468494921,0.0370410708314305,-1841.72168236152
64,0.00336453783561498,0.00532406911832774,0.0875589231413214,0.169360712640836,0.000570744481571173,0.0395015243040802,0.0464815751932104,0.0418284305797788,-1841.77799824465
65,0.00619370334050537,0.000578323791476263,0.112441346444895,0.164540841409064,0.000976256181850282,0.0444083911675177,0.0521097285625412,0.0382450293940028,-1844.12112317646
66,0.00805035470624115,0.0140634174034537,0.0959057788384751,0.175136660577454,0.00344544785786332,0.0438874557883207,0.0451008516658706,0.0366895336948837,-1846.38746049374
67,0.00667041369208034,0.00915484222014135,0.0959298094629088,0.168401965639872,0.00457962770755243,0.0326863565546566,0.0352158761781544,0.0342838169434961,-1845.73675707888
